31.43	2527991
31.44	2532274
31.45	2536559
31.46	2540839
31.47	2545123
31.48	2549408
31.49	2553692
31.50	2557972
31.51	2562254
31.52	2566540
31.53	2570830
31.54	2575121
31.55	2579415
31.56	2583709
31.57	2588004
31.58	2592294
31.59	2596580
31.60	2600866
31.61	2605152
31.62	2609438
31.63	2613726
31.64	2618011
31.65	2622292
31.66	2626571
31.67	2630851
31.68	2635129
31.69	2639406
31.70	2643688
31.71	2647973
31.72	2652262
31.73	2656561
31.74	2660866
31.75	2665167
31.76	2669466
31.77	2673764
31.78	2678062
31.79	2682359
31.80	2686657
31.81	2690956
31.82	2695254
31.83	2699556
31.84	2703859
31.85	2708157
31.86	2712453
31.87	2716750
31.88	2721049
31.89	2725352
31.90	2729656
31.91	2733960
31.92	2738265
31.93	2742569
31.94	2746871
31.95	2751174
31.96	2755471
31.97	2759764
31.98	2764056
31.99	2768351
32.00	2772647
32.01	2776943
32.02	2781237
32.03	2785532
32.04	2789829
32.05	2794126
32.06	2798423
32.07	2802720
32.08	2807018
32.09	2811318
32.10	2815615
32.11	2819911
32.12	2824203
32.13	2828498
32.14	2832788
32.15	2837076
32.16	2841362
32.17	2845648
32.18	2849934
32.19	2854222
32.20	2858510
32.21	2862797
32.22	2867081
32.23	2871369
32.24	2875657
32.25	2879947
32.26	2884240
32.27	2888532
32.28	2892824
32.29	2897116
32.30	2901405
32.31	2905693
32.32	2909981
32.33	2914269
32.34	2918559
32.35	2922849
32.36	2927139
32.37	2931429
32.38	2935717
32.39	2940000
32.40	2944281
32.41	2948560
32.42	2952831
32.43	2957095
32.44	2961356
32.45	2965617
32.46	2969875
32.47	2974130
32.48	2978382
32.49	2982627
32.50	2986870
32.51	2991109
32.52	2995347
32.53	2999577
32.54	3003798
32.55	3008009
32.56	3012216
32.57	3016417
32.58	3020608
32.59	3024801
32.60	3028990
32.61	3033165
32.62	3037340
32.63	3041508
32.64	3045663
32.65	3049816
32.66	3053968
32.67	3058118
32.68	3062265
32.69	3066411
32.70	3070552
32.71	3074695
32.72	3078833
32.73	3082969
32.74	3087103
32.75	3091234
32.76	3095365
32.77	3099498
32.78	3103629
32.79	3107764
32.80	3111899
32.81	3116037
32.82	3120175
32.83	3124313
32.84	3128453
32.85	3132596
32.86	3136739
32.87	3140882
32.88	3145025
32.89	3149168
32.90	3153313
32.91	3157458
32.92	3161605
32.93	3165750
32.94	3169896
32.95	3174042
32.96	3178191
32.97	3182340
32.98	3186491
32.99	3190642
33.00	3194791
33.01	3198940
33.02	3203089
33.03	3207236
33.04	3211383
33.05	3215530
33.06	3219677
33.07	3223820
33.08	3227963
33.09	3232106
33.10	3236246
33.11	3240383
33.12	3244520
33.13	3248655
33.14	3252790
33.15	3256923
33.16	3261054
33.17	3265185
33.18	3269318
33.19	3273458
33.20	3277613
33.21	3281776
33.22	3285943
33.23	3290110
33.24	3294277
33.25	3298444
33.26	3302611
33.27	3306778
33.28	3310945
33.29	3315111
33.30	3319274
33.31	3323441
33.32	3327608
33.33	3331775
33.34	3335942
33.35	3340111
33.36	3344280
33.37	3348451
33.38	3352622
33.39	3356796
33.40	3360970
33.41	3365146
33.42	3369318
33.43	3373489
33.44	3377662
33.45	3381838
33.46	3386015
33.47	3390193
33.48	3394371
33.49	3398549
33.50	3402727
33.51	3406907
33.52	3411087
33.53	3415269
33.54	3419447
33.55	3423625
33.56	3427803
33.57	3431984
33.58	3436165
33.59	3440345
33.60	3444525
33.61	3448705
33.62	3452885
33.63	3457070
33.64	3461255
33.65	3465440
33.66	3469625
33.67	3473807
33.68	3477989
33.69	3482171
33.70	3486351
33.71	3490531
33.72	3494709
33.73	3498887
33.74	3503063
33.75	3507239
33.76	3511414
33.77	3515585
33.78	3519756
33.79	3523924
33.80	3528092
33.81	3532266
33.82	3536440
33.83	3540616
33.84	3544792
33.85	3548968
33.86	3553144
33.87	3557320
33.88	3561495
33.89	3565670
33.90	3569845
33.91	3574020
33.92	3578193
33.93	3582366
33.94	3586539
33.95	3590712
33.96	3594884
33.97	3599055
33.98	3603226
33.99	3607397
34.00	3611568
34.01	3615733
34.02	3619897
34.03	3624061
34.04	3628225
34.05	3632393
34.06	3636561
34.07	3640729
34.08	3644895
34.09	3649061
34.10	3653227
34.11	3657393
34.12	3661557
34.13	3665719
34.14	3669875
34.15	3674030
34.16	3678185
34.17	3682333
34.18	3686481
34.19	3690629
34.20	3694773
34.21	3698915
34.22	3703055
34.23	3707195
34.24	3711335
34.25	3715471
34.26	3719605
34.27	3723737
34.28	3727869
34.29	3732001
34.30	3736133
34.31	3740265
34.32	3744397
34.33	3748529
34.34	3752663
34.35	3756793
34.36	3760922
34.37	3765048
34.38	3769172
34.39	3773293
34.40	3777415
34.41	3781541
34.42	3785667
34.43	3789794
34.44	3793921
34.45	3798047
34.46	3802169
34.47	3806291
34.48	3810409
34.49	3814523
34.50	3818631
34.51	3822742
34.52	3826853
34.53	3830966
34.54	3835078
34.55	3839187
34.56	3843291
34.57	3847394
34.58	3851497
34.59	3855603
34.60	3859707
34.61	3863811
34.62	3867922
34.63	3872039
34.64	3876156
34.65	3880274
34.66	3884392
34.67	3888516
34.68	3892636
34.69	3896758
34.70	3900881
34.71	3905007
34.72	3909133
34.73	3913261
34.74	3917389
34.75	3921517
34.76	3925648
34.77	3929773
34.78	3933891
34.79	3938008
34.80	3942118
34.81	3946222
34.82	3950325
34.83	3954428
34.84	3958531
34.85	3962634
34.86	3966735
34.87	3970836
34.88	3974937
34.89	3979039
